role,source_field,scene_idx,ra_deg,dec_deg,z_phot_legacy,z_phot_err,legacy_morphology,F444W_peak_sim_units,compactness_F444W,has_F444W
lens_scene,jades_gdn,810,189.145647,62.206733,0.543607,0.040410,EXP,2517.741455,0.110550,False
lens_scene,jades_gdn,811,189.147929,62.309510,0.698169,0.034110,DEV,3257.446045,0.149397,False
lens_scene,jades_gdn,812,189.150641,62.282422,0.563618,0.094153,EXP,365.023956,0.080030,False
lens_scene,jades_gdn,813,189.153331,62.203658,0.864274,0.057215,REX,1506.240601,0.113884,False
lens_scene,jades_gdn,814,189.155103,62.279439,0.819629,0.057206,REX,3428.967285,0.124002,False
lens_scene,jades_gdn,815,189.155558,62.214566,0.500540,0.045740,DEV,2199.806152,0.227375,False
lens_scene,jades_gdn,816,189.156733,62.211328,0.368199,0.061552,REX,423.770416,0.026513,False
lens_scene,jades_gdn,817,189.158339,62.291436,0.548943,0.037233,REX,3834.642822,0.154925,False
lens_scene,jades_gdn,818,189.158665,62.296596,0.419832,0.042283,DEV,2501.540527,0.116906,False
lens_scene,jades_gdn,819,189.162778,62.305863,0.552119,0.025141,REX,4184.478027,0.142996,False
lens_scene,jades_gdn,820,189.165440,62.257325,0.366398,0.058974,EXP,1335.288086,0.122367,False
lens_scene,jades_gdn,821,189.166354,62.213893,0.725311,0.071013,REX,1600.916870,0.125089,False
lens_scene,jades_gdn,822,189.167099,62.218211,0.520105,0.047192,REX,4189.368652,0.210833,False
lens_scene,jades_gdn,823,189.171475,62.239199,0.614181,0.089032,REX,385.357330,0.052626,False
lens_scene,jades_gdn,824,189.171843,62.307934,0.847185,0.071683,REX,315.466003,0.056776,False
lens_scene,jades_gdn,825,189.172784,62.234120,0.538407,0.035252,REX,3488.514648,0.253381,False
lens_scene,jades_gdn,826,189.173464,62.192161,0.076438,0.031625,SER,132.172363,0.053788,False
lens_scene,jades_gdn,827,189.175515,62.314360,0.312735,0.077840,EXP,260.893860,0.077990,False
lens_scene,jades_gdn,828,189.175877,62.262664,0.902450,0.094436,DEV,2971.622314,0.144188,False
lens_scene,jades_gdn,829,189.178836,62.204542,0.378268,0.067016,REX,555.381470,0.068196,False
lens_scene,jades_gdn,830,189.179776,62.211747,0.835327,0.068888,REX,3313.424316,0.188494,False
lens_scene,jades_gdn,831,189.182326,62.232459,0.270854,0.075304,EXP,130.218063,0.078047,False
lens_scene,jades_gdn,832,189.182520,62.195248,0.724420,0.052702,REX,3246.083984,0.161998,False
lens_scene,jades_gdn,833,189.183210,62.213925,0.484520,0.083004,EXP,1032.101685,0.085934,False
lens_scene,jades_gdn,834,189.184950,62.192553,0.981543,0.049611,REX,4088.700684,0.157321,False
lens_scene,jades_gdn,835,189.185785,62.217935,0.519186,0.077483,EXP,1030.978027,0.109039,False
lens_scene,jades_gdn,836,189.191022,62.223839,0.358136,0.065515,REX,145.408401,0.074524,False
lens_scene,jades_gdn,837,189.192427,62.195001,0.989811,0.072196,REX,1202.636597,0.136020,False
lens_scene,jades_gdn,838,189.193059,62.234648,0.904769,0.085019,REX,3302.589355,0.181299,False
lens_scene,jades_gdn,839,189.195348,62.246509,0.538812,0.041774,REX,2461.592773,0.189483,False
lens_scene,jades_gdn,840,189.200309,62.219183,0.481997,0.035738,REX,4680.433105,0.230073,False
lens_scene,jades_gdn,841,189.201242,62.240716,0.132823,0.054882,REX,1262.815918,0.096536,False
lens_scene,jades_gdn,842,189.201345,62.252091,0.882270,0.073387,REX,3894.725098,0.222157,False
lens_scene,jades_gdn,843,189.202595,62.264629,0.754338,0.068441,REX,1874.280029,0.093371,False
lens_scene,jades_gdn,844,189.202620,62.194795,0.893082,0.099777,DEV,2898.139404,0.103520,False
lens_scene,jades_gdn,845,189.204499,62.272417,0.593019,0.094294,REX,1209.611694,0.126269,False
lens_scene,jades_gdn,846,189.205937,62.229701,0.099463,0.022951,SER,5487.375977,0.145811,False
lens_scene,jades_gdn,847,189.209229,62.211043,0.459326,0.065708,EXP,443.560760,0.045941,False
lens_scene,jades_gdn,848,189.211415,62.182953,0.466260,0.092173,REX,258.062958,0.039606,False
lens_scene,jades_gdn,849,189.212756,62.222410,0.184290,0.043657,SER,177.485367,0.063408,False
lens_scene,jades_gdn,850,189.212945,62.175252,0.417888,0.062011,REX,3535.375488,0.099499,False
lens_scene,jades_gdn,851,189.215500,62.205624,0.503209,0.092749,DEV,709.258362,0.101315,False
lens_scene,jades_gdn,852,189.215769,62.231622,0.581978,0.085176,EXP,961.455994,0.086469,False
lens_scene,jades_gdn,853,189.217948,62.260357,0.921439,0.086313,REX,2210.481689,0.177683,False
lens_scene,jades_gdn,854,189.220339,62.245579,0.319458,0.025319,DEV,6549.421387,0.185586,False
lens_scene,jades_gdn,855,189.224546,62.215018,0.641877,0.078916,REX,1854.849609,0.136410,False
lens_scene,jades_gdn,856,189.228393,62.146474,0.854016,0.089257,REX,3185.161377,0.207017,False
lens_scene,jades_gdn,857,189.232244,62.154849,0.502351,0.076024,REX,4082.117676,0.216835,False
lens_scene,jades_gdn,858,189.232670,62.157058,0.465608,0.098737,REX,153.509094,0.088507,False
lens_scene,jades_gdn,859,189.236000,62.212675,0.557267,0.051149,DEV,2588.626709,0.174615,False
lens_scene,jades_gdn,860,189.240906,62.140886,0.551109,0.029272,EXP,2655.908691,0.127017,False
lens_scene,jades_gdn,861,189.243086,62.166140,0.114342,0.017893,SER,3257.532715,0.116597,False
lens_scene,jades_gdn,862,189.245173,62.243034,0.666834,0.053153,REX,2868.636963,0.185027,False
lens_scene,jades_gdn,863,189.245780,62.202454,0.859364,0.097416,REX,1830.494141,0.111603,False
lens_scene,jades_gdn,864,189.249663,62.247217,0.729417,0.086906,REX,1106.078003,0.097044,False
lens_scene,jades_gdn,865,189.252146,62.234961,0.413886,0.086551,REX,3306.634521,0.212346,False
lens_scene,jades_gdn,866,189.252307,62.209630,0.535756,0.091423,REX,1737.650391,0.207521,False
lens_scene,jades_gdn,867,189.256227,62.144991,0.748649,0.077994,REX,522.347046,0.088705,False
lens_scene,jades_gdn,868,189.256443,62.191371,0.880747,0.083439,REX,759.009827,0.035732,False
lens_scene,jades_gdn,869,189.258446,62.223049,0.447698,0.061127,EXP,291.048981,0.068540,False
lens_scene,jades_gdn,870,189.258493,62.189696,0.179656,0.088581,REX,303.907043,0.076664,False
lens_scene,jades_gdn,871,189.260487,62.228343,0.482897,0.096403,REX,215.437515,0.072729,False
lens_scene,jades_gdn,872,189.261806,62.186200,0.745307,0.085239,REX,1609.986938,0.142185,False
lens_scene,jades_gdn,873,189.262169,62.239900,0.546461,0.060358,REX,2683.105225,0.175913,False
lens_scene,jades_gdn,874,189.263832,62.238339,0.516640,0.076434,DEV,2732.286621,0.221890,False
lens_scene,jades_gdn,875,189.266336,62.244792,0.461831,0.097244,REX,174.276855,0.079342,False
lens_scene,jades_gdn,876,189.269358,62.241444,0.569337,0.079446,EXP,2883.332031,0.154349,False
lens_scene,jades_gdn,877,189.269472,62.174583,0.422532,0.097227,EXP,246.206772,0.122192,False
lens_scene,jades_gdn,878,189.274475,62.198238,0.846257,0.048133,REX,1666.281250,0.130030,False
lens_scene,jades_gdn,879,189.280281,62.203882,0.609232,0.061289,REX,2453.589111,0.218876,False
lens_scene,jades_gdn,880,189.281811,62.186674,0.408726,0.094502,DEV,2219.750000,0.149830,False
lens_scene,jades_gdn,881,189.284648,62.182220,0.286600,0.071603,EXP,1828.839844,0.107575,False
lens_scene,jades_gdn,882,189.289289,62.143763,0.865952,0.049279,DEV,3639.229492,0.141176,False
lens_scene,jades_gdn,883,189.292936,62.149600,0.374776,0.042364,SER,883.288452,0.072745,False
lens_scene,jades_gdn,884,189.294015,62.194689,0.823419,0.063469,EXP,445.918121,0.048920,False
lens_scene,jades_gdn,885,189.303164,62.147543,0.587058,0.088279,DEV,1757.963989,0.135286,False
lens_scene,jades_gdn,886,189.316330,62.199723,0.108335,0.021299,SER,4700.993164,0.135380,False
lens_scene,jades_gdn,887,189.320082,62.168722,0.439159,0.059933,EXP,4235.471191,0.238119,False
lens_scene,jades_gdn,888,189.323530,62.187241,0.851456,0.062823,DEV,3227.471680,0.178157,False
lens_scene,jades_gdn,889,189.329747,62.191998,0.513005,0.055502,REX,2296.280762,0.146796,False
lens_scene,jades_gdn,890,189.341006,62.176579,0.802304,0.063441,REX,1829.389526,0.171694,False
lens_scene,jades_gdn,891,189.345167,62.152698,0.484702,0.089486,DEV,1763.125977,0.149688,False
lens_scene,jades_gdn,892,189.349073,62.179437,0.144215,0.021013,EXP,452.181213,0.064324,False
lens_scene,jades_gdn,893,189.353337,62.160634,0.868480,0.090445,EXP,560.223755,0.043141,False
lens_scene,jades_gdn,894,189.355311,62.168347,0.347926,0.043822,SER,2188.966797,0.056324,False
lens_scene,jades_gdn,895,189.360894,62.158549,0.465899,0.096088,REX,697.946716,0.093968,False
lens_scene,ceers_egs,896,214.808951,52.876240,0.716278,0.040427,REX,4618.035156,0.228020,False
lens_scene,ceers_egs,897,214.834244,52.893770,0.728544,0.042202,REX,5416.621094,0.192436,False
lens_scene,ceers_egs,898,214.834823,52.899773,0.276889,0.085084,EXP,205.129272,0.110559,False
lens_scene,ceers_egs,899,214.835078,52.896412,0.730355,0.075738,REX,582.280090,0.049937,False
lens_scene,ceers_egs,900,214.840150,52.891419,0.719731,0.048973,REX,4391.984375,0.186057,False
lens_scene,ceers_egs,901,214.842093,52.902610,0.531277,0.062935,REX,4132.829590,0.223082,False
lens_scene,ceers_egs,902,214.849804,52.892061,0.398684,0.092010,REX,117.172379,0.055620,False
lens_scene,ceers_egs,903,214.850062,52.891402,0.396707,0.051502,DEV,3339.237793,0.258741,False
lens_scene,ceers_egs,904,214.881605,52.883961,0.473166,0.070908,REX,3295.225830,0.253934,False
lens_scene,ceers_egs,905,214.883138,52.931637,0.357662,0.086547,REX,4833.437500,0.215426,False
lens_scene,ceers_egs,906,214.884484,52.910205,0.299679,0.048858,EXP,1566.371338,0.090378,False
lens_scene,ceers_egs,907,214.905432,52.896088,0.822828,0.083382,REX,755.968872,0.066951,False
lens_scene,ceers_egs,908,214.910593,52.947182,0.786275,0.080781,REX,1483.562744,0.133022,False
lens_scene,ceers_egs,909,214.912253,52.935246,0.855914,0.099295,REX,1164.416382,0.170955,False
lens_scene,ceers_egs,910,214.913785,52.930203,0.819180,0.075880,REX,204.520050,0.035517,False
lens_scene,ceers_egs,911,214.914381,52.875947,0.809008,0.068145,EXP,2642.053955,0.173800,False
lens_scene,ceers_egs,912,214.920788,52.876666,0.821316,0.093126,REX,2221.951660,0.190767,False
lens_scene,ceers_egs,913,214.920936,52.916919,0.659856,0.040776,REX,3723.759277,0.222932,False
lens_scene,ceers_egs,914,214.923777,52.928106,0.753891,0.068163,REX,1287.116577,0.087714,False
lens_scene,ceers_egs,915,214.938730,52.954281,0.754149,0.074133,EXP,695.423218,0.118314,False
lens_scene,ceers_egs,916,214.939259,52.930833,0.853659,0.066193,REX,350.299744,0.037759,False
lens_scene,ceers_egs,917,214.943158,52.910315,0.777231,0.081514,REX,1477.010742,0.108277,False
lens_scene,ceers_egs,918,214.946099,52.876110,0.496500,0.062985,REX,175.355118,0.031056,False
lens_scene,ceers_egs,919,214.954632,52.876546,0.576739,0.076010,EXP,1985.627930,0.098873,False
lens_scene,ceers_egs,920,214.954937,52.875812,0.405972,0.030116,EXP,3561.271240,0.164646,False
lens_scene,ceers_egs,921,214.955831,52.877059,0.342788,0.057091,REX,867.508972,0.073231,False
lens_scene,ceers_egs,922,214.956954,52.949144,0.794939,0.088602,EXP,219.579315,0.031699,False
lens_scene,ceers_egs,923,214.957351,52.921457,0.362972,0.041680,SER,719.287537,0.087075,False
lens_scene,ceers_egs,924,214.964547,52.924138,0.741787,0.056942,REX,1376.111938,0.064315,False
lens_scene,ceers_egs,925,214.967469,52.926263,0.523653,0.035493,DEV,6612.112793,0.088783,False
lens_scene,ceers_egs,926,214.977875,52.897049,0.445872,0.049705,REX,335.842316,0.047379,False
lens_scene,ceers_egs,927,214.984945,52.956830,0.863251,0.089363,REX,178.777191,0.067826,False
lens_scene,ceers_egs,928,214.985478,52.897773,0.662610,0.057121,REX,3820.194092,0.221228,False
lens_scene,ceers_egs,929,214.994075,52.875496,0.841731,0.093896,REX,1831.567749,0.130167,False
lens_scene,ceers_egs,930,214.691136,52.748809,0.565285,0.086518,REX,285.062836,0.000000,False
lens_scene,ceers_egs,931,214.729524,52.757352,0.359296,0.071564,REX,628.101990,0.114620,False
lens_scene,ceers_egs,932,214.729881,52.732629,0.321010,0.081533,EXP,820.572449,0.167929,False
lens_scene,ceers_egs,933,214.732487,52.731569,0.357918,0.084424,REX,1877.299072,0.210562,False
lens_scene,ceers_egs,934,214.735009,52.731763,0.228665,0.059076,REX,741.789673,0.044610,False
lens_scene,ceers_egs,935,214.736375,52.730962,0.305837,0.067757,REX,624.759888,0.114197,False
lens_scene,ceers_egs,936,214.737619,52.738618,0.308675,0.079194,DEV,2099.328125,0.195290,False
lens_scene,ceers_egs,937,214.738691,52.737270,0.276219,0.052018,REX,4497.415527,0.136045,False
lens_scene,ceers_egs,938,214.740549,52.750083,0.587007,0.091997,EXP,405.234070,0.100128,False
lens_scene,ceers_egs,939,214.742656,52.738338,0.396083,0.084204,REX,759.856995,0.147510,False
lens_scene,ceers_egs,940,214.746734,52.736483,0.351240,0.080549,EXP,1156.069702,0.101355,False
lens_scene,ceers_egs,941,214.749967,52.755986,0.881408,0.099663,REX,640.645386,0.128676,False
lens_scene,ceers_egs,942,214.750242,52.824121,0.477152,0.065328,REX,219.941605,0.079762,False
lens_scene,ceers_egs,943,214.750741,52.833057,0.672130,0.044605,DEV,4216.082031,0.181213,False
lens_scene,ceers_egs,944,214.752160,52.788303,0.513915,0.058622,EXP,1989.914673,0.132378,False
lens_scene,ceers_egs,945,214.756145,52.752670,0.839926,0.097039,DEV,7068.143555,0.206278,False
lens_scene,ceers_egs,946,214.760522,52.789254,0.189628,0.051173,REX,107.007164,0.062097,False
lens_scene,ceers_egs,947,214.777139,52.814121,0.372402,0.077324,REX,972.735596,0.123775,False
lens_scene,ceers_egs,948,214.778761,52.745305,0.405395,0.078070,REX,1828.439209,0.065359,False
lens_scene,ceers_egs,949,214.782626,52.831061,0.375012,0.042988,SER,8340.762695,0.153101,False
lens_scene,ceers_egs,950,214.789723,52.796214,0.784351,0.061175,EXP,803.146790,0.078160,False
lens_scene,ceers_egs,951,214.790163,52.775979,0.874893,0.081488,DEV,3373.181885,0.102655,False
lens_scene,ceers_egs,952,214.790328,52.793282,0.365655,0.046315,DEV,3488.661621,0.182125,False
lens_scene,ceers_egs,953,214.791982,52.820022,0.258848,0.069176,REX,574.208923,0.126781,False
lens_scene,ceers_egs,954,214.792917,52.867735,0.251053,0.047817,REX,2353.336426,0.163312,False
lens_scene,ceers_egs,955,214.793339,52.768176,0.417621,0.075357,EXP,120.082436,0.081401,False
lens_scene,ceers_egs,956,214.793452,52.808550,0.333152,0.010135,SER,540.040771,0.000000,False
lens_scene,ceers_egs,957,214.793784,52.815601,0.278740,0.062454,EXP,410.868164,0.095368,False
lens_scene,ceers_egs,958,214.794583,52.784022,0.832367,0.055908,DEV,2815.364502,0.145684,False
lens_scene,ceers_egs,959,214.796521,52.731342,0.068535,0.025002,SER,190.674088,0.051181,False
lens_scene,ceers_egs,960,214.796607,52.869541,0.303955,0.090946,EXP,206.112808,0.094362,False
lens_scene,ceers_egs,961,214.799914,52.763060,0.523888,0.054720,DEV,3429.517334,0.170894,False
lens_scene,ceers_egs,962,214.802308,52.785630,0.858525,0.089917,REX,1896.423096,0.137832,False
lens_scene,ceers_egs,963,214.802608,52.826892,0.896534,0.090721,REX,3445.165039,0.194195,False
lens_scene,ceers_egs,964,214.803371,52.744311,0.399620,0.050541,REX,992.922852,0.103122,False
lens_scene,ceers_egs,965,214.805423,52.814741,0.279545,0.042237,EXP,644.557983,0.045501,False
lens_scene,ceers_egs,966,214.806913,52.866598,0.902987,0.085145,REX,3183.670166,0.136454,False
lens_scene,ceers_egs,967,214.808652,52.819182,0.835579,0.054348,REX,4497.006348,0.155302,False
lens_scene,ceers_egs,968,214.809969,52.808309,0.158963,0.034890,REX,1183.262085,0.092136,False
lens_scene,ceers_egs,969,214.813391,52.729083,0.825632,0.068162,REX,354.511902,0.078975,False
lens_scene,ceers_egs,970,214.815337,52.870979,0.433719,0.050771,DEV,4341.422852,0.193547,False
lens_scene,ceers_egs,971,214.815668,52.806928,0.330953,0.043638,REX,2453.945801,0.186292,False
lens_scene,ceers_egs,972,214.816570,52.870406,0.884124,0.068864,REX,4071.379150,0.169631,False
lens_scene,ceers_egs,973,214.817465,52.822983,0.799939,0.095050,REX,750.294128,0.041799,False
lens_scene,ceers_egs,974,214.821004,52.817342,0.403080,0.099060,EXP,288.974884,0.052902,False
lens_scene,ceers_egs,975,214.822516,52.807857,0.208962,0.027853,REX,6474.335938,0.221769,False
lens_scene,ceers_egs,976,214.824063,52.734183,0.846142,0.083135,REX,2468.339844,0.144994,False
lens_scene,ceers_egs,977,214.830083,52.771383,0.256629,0.045385,REX,191.773727,0.000000,False
lens_scene,ceers_egs,978,214.831782,52.787679,0.611704,0.068022,REX,5611.941895,0.218561,False
lens_scene,ceers_egs,979,214.832945,52.825437,0.387490,0.099219,DEV,1021.471863,0.067190,False
lens_scene,ceers_egs,980,214.834927,52.825797,0.668823,0.098122,DEV,2187.688232,0.133971,False
lens_scene,ceers_egs,981,214.842117,52.801004,0.286705,0.025507,REX,5160.609863,0.239009,False
lens_scene,ceers_egs,982,214.842907,52.859301,0.892415,0.079760,REX,2698.664795,0.107761,False
lens_scene,ceers_egs,983,214.847803,52.790922,0.774841,0.059123,REX,4624.392578,0.133324,False
lens_scene,ceers_egs,984,214.848952,52.814838,0.772015,0.059473,EXP,4002.316406,0.024270,False
lens_scene,ceers_egs,985,214.857226,52.799033,0.547333,0.074813,DEV,3990.326660,0.139114,False
lens_scene,ceers_egs,986,214.858776,52.799305,0.464381,0.025377,DEV,6507.262207,0.151996,False
lens_scene,ceers_egs,987,214.860354,52.769158,0.943107,0.091589,REX,428.662201,0.059383,False
lens_scene,ceers_egs,988,214.862217,52.801849,0.545015,0.022081,REX,2283.341553,0.143341,False
lens_scene,ceers_egs,989,214.863471,52.761347,0.329066,0.066073,REX,408.801697,0.081007,False
lens_scene,ceers_egs,990,214.867816,52.798737,0.791593,0.054075,REX,3468.794189,0.175159,False
lens_scene,ceers_egs,991,214.868871,52.871561,0.378157,0.040115,DEV,5262.753418,0.191892,False
lens_scene,ceers_egs,992,214.873503,52.866487,0.328312,0.016624,DEV,6988.261230,0.171447,False
lens_scene,ceers_egs,993,214.874145,52.868438,0.281142,0.059255,REX,5739.000977,0.199933,False
lens_scene,ceers_egs,994,214.875533,52.866442,0.378688,0.087291,SER,8146.459473,0.139116,False
lens_scene,ceers_egs,995,214.878416,52.864350,0.300123,0.091628,EXP,1499.331299,0.066547,False
lens_scene,ceers_egs,996,214.882080,52.865510,0.260294,0.090209,REX,228.935501,0.053954,False
lens_scene,ceers_egs,997,214.894556,52.829781,0.467327,0.044791,DEV,4916.504883,0.157368,False
lens_scene,ceers_egs,998,214.902286,52.872130,0.833258,0.099604,REX,2041.603394,0.123116,False
lens_scene,ceers_egs,999,214.905213,52.799303,0.171024,0.027803,REX,209.317749,0.061227,False
lens_scene,ceers_egs,1000,214.905281,52.850904,0.642112,0.047172,REX,1169.184204,0.120284,False
lens_scene,ceers_egs,1001,214.905664,52.847335,0.777480,0.053573,EXP,1242.000366,0.019327,False
lens_scene,ceers_egs,1002,214.906861,52.863678,0.559944,0.077894,REX,681.171143,0.070980,False
lens_scene,ceers_egs,1003,214.913861,52.852047,0.715417,0.073066,REX,3755.977783,0.202889,False
lens_scene,ceers_egs,1004,214.915079,52.846663,0.730735,0.087302,REX,2250.020020,0.211002,False
lens_scene,ceers_egs,1005,214.915992,52.870970,0.496015,0.042142,DEV,4937.394531,0.197776,False
lens_scene,ceers_egs,1006,214.916648,52.866911,0.414007,0.095023,REX,372.454315,0.080783,False
lens_scene,ceers_egs,1007,214.919930,52.866858,0.951273,0.073894,REX,2523.116943,0.182615,False
lens_scene,ceers_egs,1008,214.927078,52.840254,0.830458,0.051221,REX,2727.784424,0.114401,False
lens_scene,ceers_egs,1009,214.933301,52.858102,0.755303,0.069143,EXP,2433.870850,0.178778,False
lens_scene,ceers_egs,1010,214.936711,52.847271,0.346268,0.064596,REX,494.957184,0.101590,False
lens_scene,ceers_egs,1011,214.966495,52.841947,0.465215,0.027842,REX,5435.175781,0.197233,False
lens_scene,ceers_egs,1012,214.967151,52.857675,0.240667,0.043767,EXP,737.445190,0.070389,False
lens_scene,ceers_egs,1013,214.970659,52.853006,0.535811,0.050185,DEV,3533.018066,0.169915,False
lens_scene,ceers_egs,1014,214.985298,52.871397,0.282211,0.033600,SER,672.835266,0.076414,False
