index,lensed,completed,z_lens,z_source,theta_E_arcsec,sigma_v_kms,sigma_v_F115W_kms,sigma_v_F150W_kms,sigma_v_F277W_kms,einstein_mass_msun,lens_mag_F115W_ab,lens_mag_F150W_ab,lens_mag_F277W_ab
184,0,1,0.75,1.17391,0,120.952,126.68,120.066,120.952,0,23.6719,23.4767,23.1294
185,0,1,0.59,1.38095,0,140.421,140.421,137.08,145.879,0,22.591,22.2675,21.6819
186,0,1,1.25,1.12766,0,281.994,280.438,281.994,310.943,0,21.5851,21.133,20.3932
187,0,1,2.02,2.33333,0,224.346,219.181,224.346,233.036,0,23.9351,23.4058,22.9254
188,0,1,0.66,1.04082,0,110.22,114.267,110.22,109.612,0,23.7813,23.5098,23.2184
189,0,1,0.66,2.125,0,122.32,127.566,122.021,122.32,0,23.3032,23.068,22.742
190,0,1,1.39,1.7027,0,206.241,205.045,206.241,211.958,0,23.2291,22.7757,22.3416
191,0,1,0.42,1.77778,0,118.685,126.281,118.685,110.752,0,22.1694,22.0107,21.9958
192,0,1,0.65,1.17391,0,264.904,264.904,263.979,274.639,0,20.0893,19.6764,19.1891
193,0,1,1.08,1.27273,0,154.242,154.242,154.089,160.516,0,23.7901,23.3663,22.8734
194,0,1,0.43,1.85714,0,115.256,121.431,115.256,110.756,0,22.3999,22.1985,22.0561
195,0,1,2.5,1.94118,0,177.63,167.594,177.63,281.278,0,25.663,24.9823,22.6707
196,0,1,0.71,1.77778,0,167.779,167.779,165.646,173.36,0,22.3063,21.9337,21.4207
197,0,1,0.77,2.0303,0,119.675,126.323,119.675,117.446,0,23.7541,23.5608,23.327
198,0,1,0.77,1.85714,0,149.89,149.89,145.42,156.018,0,23.0112,22.7146,22.0937
199,0,1,0.51,2.44828,0,104.777,110.814,104.777,103.394,0,23.2386,23.0538,22.7961
200,0,1,0.45,4,0,97.1155,106.264,97.1155,95.9805,0,23.0964,23.0593,22.795
201,0,1,2.5,1.5641,0,213.355,190.209,213.355,249.342,0,25.1132,24.1864,23.1941
202,0,1,0.43,2.57143,0,97.4545,105.864,97.4545,94.8801,0,22.9958,22.9271,22.728
203,0,1,1.5,1.43902,0,187.47,204.431,187.47,181.131,0,23.4457,23.3937,23.2277
204,0,1,0.887436,1.43902,0,302.78,nan,nan,nan,0,20.5611,20.1465,19.5057
205,0,1,0.42,3,0,124.001,131.223,124.001,116.017,0,22.0027,21.8205,21.7941
206,0,1,0.9,3.34783,0,147.061,161.62,147.061,144.198,0,23.0996,23.0815,22.8515
207,0,1,0.8,1.32558,0,142.668,157.066,142.668,141.723,0,22.9097,22.8992,22.6127
208,0,1,0.72,3.16667,0,120.716,129.965,120.716,115.979,0,23.4524,23.345,23.2034
209,0,1,0.97,1.7027,0,269.661,263.932,269.661,299.638,0,21.1698,20.6484,19.8752
210,0,1,0.43002,1.7027,0,132.952,nan,nan,nan,0,18.8009,18.412,18.1923
211,0,1,0.61,3.54545,0,138.018,138.571,135.513,138.018,0,22.7362,22.405,22.01
212,0,1,0.78,1.5641,0,115.456,131.115,115.456,113.81,0,23.6267,23.751,23.4979
213,0,1,0.43,2.57143,0,185.488,188.567,185.488,183.855,0,20.4886,20.132,19.855
214,0,1,2,1.94118,0,209.661,209.661,198.43,210.081,0,24.1016,23.9126,23.3494
215,0,1,1.36,3.34783,0,165.144,163.718,165.144,184.138,0,24.1483,23.6825,22.8943
216,0,1,0.65,2.22581,0,140.941,148.365,138.98,140.941,0,22.6069,22.4626,22.0863
217,0,1,1.79,1.27273,0,192.848,185.24,192.848,217.538,0,24.3449,23.742,22.9034
218,0,1,0.172362,4,0,98.526,nan,nan,nan,0,18.8968,18.6887,18.9881
219,0,1,0.22,2.84615,0,113.905,119.93,113.905,102.601,0,20.7753,20.5711,20.7096
220,0,1,0.39,1.7027,0,140.673,148.085,140.673,133.687,0,21.288,21.083,20.9888
221,0,1,0.11,1.5,0,80,76.2866,70.9982,59.5446,0,21.0904,20.9743,21.423
222,0,1,0.94,2.0303,0,242.776,242.776,237.804,249.499,0,21.4487,21.1104,20.5865
223,0,1,2.5,1.32558,0,250.111,229.955,250.111,274.077,0,24.2891,23.4961,22.7833
224,0,1,0.84,2.33333,0,142.74,142.74,137.088,144.665,0,23.455,23.2024,22.6534
225,0,1,0.81,1.85714,0,106.138,97.7731,106.138,146.427,0,25.0014,24.2168,22.5039
226,0,1,1.1,1.77778,0,247.554,244.006,247.554,271.644,0,21.8472,21.3565,20.6378
227,0,1,2.5,1.08333,0,243.676,232.692,243.676,259.586,0,24.2377,23.6093,23.0193
228,0,1,0.69,1.22222,0,118.512,125.023,118.155,118.512,0,23.5081,23.3254,22.9969
229,0,1,2.5,3.54545,0,236.805,192.306,236.805,298.767,0,25.0656,23.7335,22.4087
230,0,1,1.32,1.08333,0,161.778,151.158,161.778,195.918,0,24.415,23.6921,22.5451
231,0,1,2.26,3.34783,0,203.288,176.702,203.288,230.939,0,25.1674,24.1307,23.2614
232,0,1,0.31,3,0,143.951,149.187,143.951,132.114,0,20.6752,20.4023,20.4595
233,0,1,0.45,1.32558,0,94.0057,99.5127,94.0057,89.5818,0,23.3815,23.2007,23.0946
234,0,1,0.787369,1.63158,0,301.487,nan,nan,nan,0,19.6921,19.2656,18.6834
235,0,1,0.0892025,1.94118,0,125.639,nan,nan,nan,0,17.7318,17.5239,18.0826
236,0,1,0.83,3.54545,0,129.059,139.337,129.059,125.446,0,23.5279,23.4326,23.2405
237,0,1,0.92,4,0,141.672,142.619,136.247,141.672,0,23.7015,23.4719,22.9869
238,0,1,0.65,1.5,0,279.414,279.414,277.385,290.285,0,19.8577,19.4613,18.9485
239,0,1,0.49,1.94118,0,127.312,133.564,127.312,123.924,0,22.3237,22.1038,21.9056
240,0,1,1.33,1.08333,0,159.507,159.507,154.537,164.546,0,24.2018,23.9111,23.3232
241,0,1,0.8,2.7037,0,180.486,180.486,175.216,182.471,0,22.3061,22.0067,21.5151
242,0,1,1.42,1.04082,0,166.08,171.386,165.939,166.08,0,24.0649,23.7771,23.458
243,0,1,1.65,2.44828,0,177.158,149.484,177.158,240.877,0,25.0595,23.8937,22.244
244,0,1,1.14,3.34783,0,168.589,168.589,163.815,170.834,0,23.5486,23.2452,22.7476
245,0,1,0.78,3.16667,0,141.627,152.287,141.627,137.049,0,22.9766,22.8637,22.691
246,0,1,0.22,2.44828,0,80,76.866,71.489,62.8028,0,22.7072,22.5941,22.8413
247,0,1,0.43,1.27273,0,91.6366,91.6366,90.0953,94.0966,0,23.6225,23.2681,22.764
248,0,1,0.26,3.16667,0,93.5282,100.103,93.5282,86.1036,0,21.9703,21.8372,21.881
249,0,1,1.18,3.7619,0,168.256,176.6,168.033,168.256,0,23.4393,23.2272,22.906
250,0,1,0.36,2.7037,0,82.9627,89.7319,82.9627,79.3321,0,23.26,23.1726,23.0515
251,0,1,1.52,3.16667,0,204.989,204.989,203.193,223.211,0,23.4692,23.0793,22.3559
252,0,1,0.63,1.22222,0,298.775,297.468,298.775,316.909,0,19.5034,19.0563,18.485
253,0,1,0.25,1.17391,0,80,75.048,71.8081,65.0566,0,23.1246,22.8881,23.0016
254,0,1,0.62,2.33333,0,173.163,175.576,168.377,173.163,0,21.751,21.5048,21.0676
255,0,1,0.34,3.34783,0,118.306,126.521,118.306,108.108,0,21.6232,21.4867,21.5628
256,0,1,0.46,3.7619,0,97.9671,105.103,97.9671,89.983,0,23.2009,23.0781,23.1319
257,0,1,0.348505,1.94118,0,279.489,nan,nan,nan,0,18.3691,17.9972,17.8309
258,0,1,0.45,1,0,103.306,110.16,103.306,99.9243,0,22.9401,22.7909,22.6201
259,0,1,2.41,1.77778,0,193.528,168.178,193.528,239.037,0,25.5515,24.5136,23.281
260,0,1,0.49,2.7037,0,176.208,177.095,174.042,176.208,0,21.0985,20.746,20.3768
261,0,1,0.6,1.04082,0,111.143,120.227,111.143,106.978,0,23.3094,23.2225,23.073
262,0,1,0.42,1.5641,0,110.835,110.835,109.36,111.349,0,22.736,22.3661,21.9724
263,0,1,0.64,1.94118,0,261.65,261.32,261.65,273.142,0,20.1076,19.674,19.1719
264,0,1,0.45,2.33333,0,114.223,116.43,114.223,108.975,0,22.6997,22.3547,22.2435
265,0,1,1.49,1.94118,0,199.592,188.788,199.592,240.815,0,23.7735,23.1037,21.9729
266,0,1,2.5,2.22581,0,262.086,249.252,268.396,262.086,0,23.9392,23.1897,22.9776
267,0,1,0.71,1,0,126.683,140.732,126.683,120.246,0,23.0697,23.0984,23.0094
268,0,1,1.17,2.22581,0,221.826,221.826,221.239,234.342,0,22.4263,22.0097,21.4444
269,0,1,0.62,2.22581,0,106.249,111.706,106.249,103.695,0,23.7149,23.5043,23.2946
270,0,1,0.67,1.63158,0,130.031,137.323,129.114,130.031,0,23.0228,22.8624,22.5162
271,0,1,1.08,3.34783,0,188.748,191.257,183.71,188.748,0,22.8559,22.6027,22.1698
272,0,1,0.63,1.94118,0,105.612,112.409,100.172,105.612,0,23.7298,23.8023,23.2572
273,0,1,1.11,3.7619,0,186.276,186.276,183.456,192.154,0,23.0439,22.6821,22.1655
274,0,1,1.03,3,0,164.296,164.296,161.003,166.428,0,23.389,23.0488,22.5895
275,0,1,1.61,3.7619,0,179.568,179.568,175.568,196.974,0,24.1977,23.8675,23.0524
276,0,1,0.9,1.63158,0,272.057,268.894,272.057,300.441,0,20.8887,20.4099,19.6635
277,0,1,0.307707,1.38095,0,237.994,nan,nan,nan,0,17.7264,17.3337,17.3497
278,0,1,0.91,2.125,0,130.785,130.785,130.611,139.757,0,24.0485,23.6262,23.0169
279,0,1,0.48,1.7027,0,210.811,210.811,209.358,211.879,0,20.2882,19.8901,19.5228
280,0,1,0.3,2.22581,0,80,50.5607,53.2164,89.3789,0,25.2923,24.6419,22.0746
281,0,1,0.21,2.7037,0,95.3936,103.727,95.3936,81.2912,0,21.2924,21.228,21.6074
282,0,1,1.11,4,0,265.338,260.432,265.338,292.31,0,21.5885,21.0794,20.3435
283,0,1,0.64,3.54545,0,111.272,118.184,111.272,107.892,0,23.5537,23.3874,23.2059
284,0,1,0.84,2.22581,0,133.819,142.995,133.819,131.601,0,23.4473,23.3072,23.0644
285,0,1,1.18,3.16667,0,153.905,152.815,153.905,166.071,0,24.0676,23.6086,22.9628
286,0,1,0.220159,1,0,223.91,nan,nan,nan,0,17.2017,16.8968,17.0532
287,0,1,0.45,1.5,0,102.446,103.778,99.8378,102.446,0,23.1992,22.9393,22.5119
288,0,1,0.46,3,0,133.255,135.603,132.742,133.255,0,22.0943,21.7588,21.4267
289,0,1,0.51,3.34783,0,97.29,94.8162,97.29,97.8881,0,23.9157,23.3757,23.0337
290,0,1,0.494217,4,0,253.946,nan,nan,nan,0,18.6013,18.1895,17.8406
291,0,1,0.63,1.08333,0,106.268,114.386,106.268,105.344,0,23.6541,23.5457,23.2682
292,0,1,0.96,3.7619,0,165.03,165.03,163.822,168.268,0,23.1814,22.7852,22.3535
293,0,1,0.45,3.54545,0,100.866,106.397,100.866,100.403,0,23.091,22.8948,22.5993
294,0,1,0.1,1.43902,0,80,84.0609,78.2522,65.783,0,20.4477,20.3306,20.769
295,0,1,0.135963,1.94118,0,100.066,nan,nan,nan,0,17.8458,17.6262,18.011
296,0,1,0.89,2.84615,0,169.162,169.3,161.61,169.162,0,22.8682,22.642,22.1282
297,0,1,0.77,1.7027,0,108.861,108.855,108.861,113.154,0,24.4004,23.9721,23.4887
298,0,1,2.5,1.08333,0,234.667,212.473,234.667,259.641,0,24.6325,23.7729,23.0183
299,0,1,1.46,1.7027,0,170.13,163.215,170.13,183.1,0,24.3513,23.743,23.1086
300,0,1,1.03,2.0303,0,276.379,276.379,271.484,285.06,0,21.1302,20.7797,20.2524
301,0,1,0.36,3.16667,0,135.826,142.102,135.826,127.691,0,21.2635,21.0316,20.9844
302,0,1,0.66,3.16667,0,114.288,121.228,114.288,113.263,0,23.5245,23.3524,23.0761
303,0,1,0.53,3.34783,0,201.15,205.215,200.179,201.15,0,20.6626,20.3424,20.006
304,0,1,0.79,1.5,0,152.448,161.206,151.264,152.448,0,22.7633,22.6117,22.2624
305,0,1,0.492792,3,0,274.333,nan,nan,nan,0,18.6875,18.2679,18.0159
306,0,1,0.29,1.63158,0,83.4305,91.0645,83.4305,75.6237,0,22.6523,22.6044,22.7157
307,0,1,0.65,1.85714,0,112.656,119.579,112.656,109.489,0,23.5437,23.3746,23.183
308,0,1,0.68,3.7619,0,144.631,149.42,141.791,144.631,0,22.6953,22.4948,22.0933
309,0,1,0.95,2.57143,0,170.005,170.005,167.06,180.706,0,23.0244,22.6722,22.0158
310,0,1,0.6,3.16667,0,114.252,114.805,111.986,114.252,0,23.5098,23.1897,22.7873
311,0,1,0.62,3.54545,0,106.293,106.293,104.752,106.719,0,23.9306,23.566,23.1698
312,0,1,0.890324,2.33333,0,272.199,nan,nan,nan,0,20.0265,19.601,18.9429
313,0,1,0.1,1.38095,0,80,54.294,50.2779,41.8711,0,22.3461,22.2518,22.731
314,0,1,0.22,3,0,80,78.4103,73.7515,63.3262,0,22.6208,22.4588,22.8053
315,0,1,1.7,2.125,0,179.566,179.566,168.739,188.461,0,24.3427,24.1847,23.3893
316,0,1,0.76,2.84615,0,123.253,134.686,123.253,116.573,0,23.441,23.3981,23.3247
317,0,1,0.64,4,0,133.891,141.933,133.551,133.891,0,22.7585,22.5947,22.2683
318,0,1,0.42,4,0,102.199,109.13,102.199,95.7956,0,22.8034,22.6602,22.6259
319,0,1,1.02,1.7027,0,151.772,168.22,151.772,149.677,0,23.2604,23.2791,23.0241
320,0,1,1.4,1.43902,0,183.389,173.707,183.389,219.155,0,23.9686,23.3049,22.2157
321,0,1,2.03,1.94118,0,350,461.455,440.441,328.324,0,20.7149,20.4892,21.4497
322,0,1,0.14,3,0,80,66.5963,61.3072,51.7381,0,22.2457,22.177,22.5986
323,0,1,1.62,2.33333,0,248.132,253.136,235.312,248.132,0,22.723,22.612,22.0662
324,0,1,0.68,1.17391,0,121.586,120.176,121.586,129.292,0,23.6412,23.1624,22.5802
325,0,1,2.5,1.27273,0,217.57,195.384,217.57,236.794,0,24.9967,24.1015,23.4184
326,0,1,1.9,1.85714,0,190.345,170.606,190.345,206.691,0,24.8608,23.9572,23.284
327,0,1,1.85,1.22222,0,199.09,199.09,197.694,205.377,0,24.1194,23.7219,23.2409
328,0,1,1.24,2.44828,0,158.872,167.811,152.001,158.872,0,23.7938,23.7954,23.2881
329,0,1,2.5,3.7619,0,185.748,112.252,185.748,246.575,0,27.4036,24.7882,23.2426
330,0,1,0.71,1.5641,0,265.461,265.461,263.91,280.03,0,20.3136,19.911,19.3381
331,0,1,1.31,3,0,164.451,169.66,164.451,164.323,0,23.8932,23.6005,23.2885
332,0,1,1.34,1.63158,0,168.663,172.19,165.883,168.663,0,23.8895,23.6235,23.2359
333,0,1,0.65,1.7027,0,116.373,128.362,116.373,115.606,0,23.2358,23.2336,22.9469
334,0,1,0.22,2.44828,0,80,83.533,76.9182,66.425,0,22.346,22.2762,22.5978
335,0,1,2.01,3.7619,0,234.838,217.793,234.838,284.878,0,23.9495,23.1942,22.0399
336,0,1,0.26,2.22581,0,80,78.3541,74.3335,68.6629,0,23.0341,22.8348,22.864
337,0,1,1.04,1.43902,0,163.426,173.638,163.426,159.972,0,23.1747,23.0098,22.7872
338,0,1,0.944711,2.84615,0,336.851,nan,nan,nan,0,20.5495,20.1379,19.4386
339,0,1,0.86,2.0303,0,131.987,142.639,131.893,131.987,0,23.5209,23.4329,23.1145
340,0,1,1.39,1.7027,0,171.702,171.702,171.025,179.612,0,23.9998,23.5889,23.0608
341,0,1,0.9,2.125,0,132.692,143.062,132.692,131.753,0,23.6293,23.528,23.2435
342,0,1,0.84,2.0303,0,144.229,147.591,142.896,144.229,0,23.3099,23.0222,22.6665
343,0,1,0.61,1.22222,0,131.129,131.129,128.308,133.453,0,22.9759,22.6423,22.1561
344,0,1,0.59,1.17391,0,108.048,112.675,108.048,104.951,0,23.547,23.3011,23.112
345,0,1,0.78,1.77778,0,131.459,139.135,130.791,131.459,0,23.3689,23.2094,22.8718
346,0,1,1.67,1.5,0,206.956,206.956,198.12,209.616,0,23.6788,23.4402,22.8798
347,0,1,0.64,1.32558,0,128.316,136.29,128.316,128.256,0,22.9347,22.7684,22.455
348,0,1,1.38,1,0,176.249,176.249,174.431,181.537,0,23.867,23.4839,22.9951
349,0,1,0.25,1.5,0,80,79.7662,75.1719,67.2225,0,22.8598,22.6893,22.8593
350,0,1,0.8,1.27273,0,132.146,142.33,131.568,132.146,0,23.3376,23.251,22.9165
351,0,1,0.89,2.44828,0,166.444,173.416,164.458,166.444,0,22.7639,22.5661,22.1986
352,0,1,1.68,2.33333,0,184.797,190.054,179.2,184.797,0,24.0647,23.892,23.443
353,0,1,0.45,1.32558,0,96.6757,103.128,96.6757,96.6351,0,23.2265,23.079,22.7655
354,0,1,0.43,2.0303,0,107.471,112.4,107.471,105.983,0,22.7356,22.5022,22.2474
355,0,1,0.59,2.125,0,115.416,120.157,115.416,108.556,0,23.2678,23.0146,22.9653
356,0,1,0.56,3.7619,0,162.446,164.901,157.612,162.446,0,21.7563,21.5246,21.078
357,0,1,0.61,1.85714,0,106.756,104.829,106.756,119.818,0,23.9481,23.4409,22.6242
358,0,1,2.03,1.27273,0,233.107,233.107,231.561,237.139,0,23.6806,23.2814,22.8627
359,0,1,0.55,1.85714,0,112.035,114.109,109.523,112.035,0,23.3082,23.0583,22.6444
360,0,1,1.87,2.33333,0,191.643,181.76,191.643,230.014,0,24.5435,23.8854,22.7774
361,0,1,0.642273,1.77778,0,260.062,nan,nan,nan,0,19.0334,18.5873,18.0938
362,0,1,2.4,1.94118,0,228.912,217.781,228.912,239.103,0,24.418,23.7734,23.2689
363,0,1,0.48,3.34783,0,144.252,148.726,144.252,142.058,0,21.8033,21.5078,21.259
364,0,1,1.67,2.44828,0,196.248,180.104,196.248,230.927,0,24.2823,23.4814,22.4593
365,0,1,0.43,1.5641,0,91.0709,98.7696,91.0709,83.6489,0,23.297,23.2213,23.2751
366,0,1,0.63,1.27273,0,120.861,127.811,120.861,119.808,0,23.1721,22.9869,22.7094
367,0,1,0.65,2.57143,0,203.981,203.981,199.445,204.348,0,21.2243,20.8939,20.473
368,0,1,0.21,1.94118,0,80,72.5756,67.5053,59.6645,0,22.8434,22.7298,22.9507
369,0,1,1.06,1.04082,0,149.055,158.903,149.055,146.343,0,23.6108,23.4605,23.2249
370,0,1,0.18,2.33333,0,168.667,178.219,168.667,143.417,0,18.5693,18.3804,18.7693
371,0,1,0.82,2.84615,0,108.506,108.506,105.944,120.958,0,24.5818,24.2574,23.3665
372,0,1,0.93,2.7037,0,142.354,145.13,140.724,142.354,0,23.6546,23.3604,22.995
373,0,1,0.82,1.63158,0,271.295,271.295,264.366,279.979,0,20.6019,20.2862,19.7216
374,0,1,2.04,2.22581,0,289.638,262.562,289.638,347.977,0,23.1769,22.3226,21.2102
375,0,1,0.77,1.04082,0,143.371,145.947,141.173,143.371,0,23.127,22.8433,22.4608
376,0,1,0.86,1.04082,0,126.907,135.158,125.401,126.907,0,23.7548,23.6521,23.2849
377,0,1,0.725437,3.54545,0,300.684,nan,nan,nan,0,19.6692,19.2502,18.6844
378,0,1,0.68,1.5,0,109.59,122.372,109.59,109.479,0,23.5626,23.6136,23.3026
379,0,1,1.86,1.17391,0,218.945,218.945,215.975,227.796,0,23.7209,23.3521,22.8053
380,0,1,0.61,1.32558,0,124.138,127.806,120.228,124.138,0,23.0874,22.9248,22.4704
381,0,1,0.77,1.5641,0,124.448,130.404,121.38,124.448,0,23.616,23.4994,23.0756
382,0,1,0.14,1.32558,0,80,67.3715,61.6478,51.799,0,22.1954,22.1529,22.5935
383,0,1,0.73,2.44828,0,154.358,155.668,149.024,154.358,0,22.7053,22.4666,21.9985
384,0,1,1.01,1.77778,0,146.751,155.125,146.751,141.437,0,23.586,23.3989,23.2436
385,0,1,0.62,2.33333,0,127.109,135.634,127.109,126.893,0,22.872,22.7258,22.4178
386,0,1,0.45,1.22222,0,104.803,111.456,104.803,100.893,0,22.8893,22.7285,22.5782
387,0,1,0.92,1.7027,0,147.746,157.084,147.746,145.14,0,23.2819,23.12,22.8819
388,0,1,1.44,4,0,217.69,214.93,217.69,239.646,0,23.1191,22.6356,21.9029
389,0,1,0.63,1.12766,0,155.237,155.237,154.015,163.156,0,22.3278,21.9341,21.3683
390,0,1,1.14,4,0,168.671,176.214,167.724,168.671,0,23.3565,23.1428,22.803
391,0,1,0.78,3.7619,0,148.101,155.824,144.79,148.101,0,22.8769,22.7677,22.3542
392,0,1,0.64,3.34783,0,142.295,148.663,140.756,142.295,0,22.5573,22.3665,22.0039
393,0,1,0.77,3.34783,0,130.36,134.723,128.128,130.36,0,23.4745,23.2644,22.874
394,0,1,0.21,3.34783,0,80,80.7538,74.8703,67.6408,0,22.3797,22.2801,22.4057
395,0,1,0.88,1.63158,0,144.742,144.742,143.207,148.311,0,23.5186,23.1368,22.6693
396,0,1,0.34,1.5641,0,80,84.4181,78.2973,71.8878,0,23.3805,23.2793,23.3348
397,0,1,0.6,1.7027,0,141.347,150.687,141.347,139.981,0,22.3287,22.1785,21.9053
398,0,1,1.1,1.22222,0,179.307,187.027,179.307,177.891,0,23.0022,22.7572,22.4762
399,0,1,0.82,2.7037,0,135.286,139.338,135.286,133.675,0,23.4956,23.1957,22.9323
400,0,1,2.5,2.84615,0,234.831,225.303,234.831,247.362,0,24.3779,23.7699,23.2287
401,0,1,1.64,1.7027,0,217.155,208.199,217.155,241.134,0,23.6044,22.9935,22.2232
402,0,1,2.5,3.16667,0,245.091,225.941,245.091,261.835,0,24.3656,23.5842,22.9818
403,0,1,1.66,2.33333,0,203.304,186.119,203.304,234.3,0,24.1236,23.312,22.3803
404,0,1,0.55,2.7037,0,152.407,159.02,151.617,152.407,0,21.8669,21.6458,21.3079
405,0,1,0.45,2.0303,0,140.056,140.056,139.398,151.486,0,21.8973,21.4897,20.8131
406,0,1,1.03,1.63158,0,163.772,163.772,160.003,168.068,0,23.4029,23.0759,22.5469
407,0,1,0.63,1.5,0,143.236,143.338,139.293,143.236,0,22.6742,22.3704,21.9338
408,0,1,0.49,2.44828,0,120.318,126.533,120.318,116.623,0,22.5586,22.3492,22.1692
409,0,1,0.6,2.57143,0,95.8813,95.8813,89.7599,97.3521,0,24.2921,24.1505,23.4825
410,0,1,0.22,2.7037,0,80,80.8274,74.6792,64.0431,0,22.489,22.4045,22.7564
411,1,1,1.17,2.7037,0.549586,221.826,221.826,221.239,234.342,1.67613e+11,22.4263,22.0097,21.4444
412,1,1,1.44,4,0.553483,217.69,214.93,217.69,239.646,1.66072e+11,23.1191,22.6356,21.9029
413,1,1,0.47,1.12766,0.592071,202.304,209.513,202.304,199.385,1.07685e+11,20.2605,19.9845,19.7322
414,1,1,0.640675,1.7027,0.515205,188.241,nan,nan,nan,9.45505e+10,19.6929,19.2562,18.6956
415,1,1,0.47,2.84615,0.56,165.435,169.843,165.435,164.079,6.81112e+10,21.1722,20.8582,20.5786
416,1,1,0.53,1.27273,0.573313,201.15,205.215,200.179,201.15,1.09868e+11,20.6626,20.3424,20.006
417,1,1,1.67,4,0.523171,228.443,208.926,228.443,289.784,1.73209e+11,23.6376,22.8217,21.4733
418,1,1,1.17,2.84615,0.570288,221.826,221.826,221.239,234.342,1.73927e+11,22.4263,22.0097,21.4444
419,1,1,0.74,1.5,0.572978,223.518,223.518,219.16,230.313,1.57117e+11,21.1702,20.8277,20.2967
420,1,1,1.03,1.63158,0.582368,276.379,276.379,271.484,285.06,2.69245e+11,21.1302,20.7797,20.2524
421,1,1,0.47,2.22581,0.530395,165.435,169.843,165.435,164.079,6.45103e+10,21.1722,20.8582,20.5786
422,1,1,1.06,1.63158,0.503394,264.784,263.632,264.784,287.745,2.14909e+11,21.4121,20.9651,20.2885
423,1,1,0.72,1.5641,0.505916,202.946,202.946,194.633,204.394,1.13189e+11,21.5169,21.2705,20.7425
424,1,1,0.62,2.57143,0.530994,173.163,175.576,168.377,173.163,8.1281e+10,21.751,21.5048,21.0676
425,1,1,0.43,1.5,0.614124,185.488,188.567,185.488,183.855,8.92782e+10,20.4886,20.132,19.855
426,1,1,1.44,4,0.553483,217.69,214.93,217.69,239.646,1.66072e+11,23.1191,22.6356,21.9029
427,1,1,0.97,1.43902,0.500286,269.661,263.932,269.661,299.638,2.17143e+11,21.1698,20.6484,19.8752
428,1,1,0.731089,1.63158,0.615357,221.803,nan,nan,nan,1.65407e+11,20.0062,19.546,18.7871
429,1,1,1.28,3.16667,0.511965,212.306,210.409,212.306,232.078,1.44737e+11,22.8964,22.4293,21.7272
430,1,1,1.1,1.94118,0.536094,247.554,244.006,247.554,271.644,2.01499e+11,21.8472,21.3565,20.6378
431,1,1,0.65,1.7027,0.543664,194.517,196.395,191.205,194.517,1.07202e+11,21.3889,21.0771,20.6871
432,1,1,2.03,2.84615,0.555062,350,461.455,440.441,328.324,4.25316e+11,20.7149,20.4892,21.4497
433,1,1,0.65,1,0.576628,264.904,264.904,263.979,274.639,2.10876e+11,20.0893,19.6764,19.1891
434,1,1,1.06,1.7027,0.541907,264.784,263.632,264.784,287.745,2.31351e+11,21.4121,20.9651,20.2885
435,1,1,1.11,1.77778,0.533203,265.338,260.432,265.338,292.31,2.30624e+11,21.5885,21.0794,20.3435
436,1,1,0.94,1.5641,0.500021,242.776,242.776,237.804,249.499,1.74511e+11,21.4487,21.1104,20.5865
437,1,1,0.47,1,0.539105,202.304,209.513,202.304,199.385,9.80514e+10,20.2605,19.9845,19.7322
438,1,1,0.8,3.34783,0.544607,180.486,180.486,175.216,182.471,1.00097e+11,22.3061,22.0067,21.5151
439,1,1,1.17,2.44828,0.506422,221.826,221.826,221.239,234.342,1.54449e+11,22.4263,22.0097,21.4444
440,1,1,1.44,4,0.553483,217.69,214.93,217.69,239.646,1.66072e+11,23.1191,22.6356,21.9029
441,1,1,1.09,2.33333,0.609531,238.044,237.981,238.044,257.943,2.11475e+11,21.9314,21.5021,20.8381
442,1,1,0.71,3.7619,0.515953,167.779,167.779,165.646,173.36,7.84699e+10,22.3063,21.9337,21.4207
443,1,1,0.47,3.7619,0.585902,165.435,169.843,165.435,164.079,7.12615e+10,21.1722,20.8582,20.5786
444,1,1,1.25,1.94118,0.547566,281.994,280.438,281.994,310.943,2.72356e+11,21.5851,21.133,20.3932
445,1,1,0.92,3.34783,0.547125,188.805,188.371,188.805,205.388,1.14827e+11,22.4931,22.055,21.374
446,1,1,0.842398,1.43902,0.595574,255.861,nan,nan,nan,2.23707e+11,19.9214,19.5254,18.8707
447,1,1,0.62,2.33333,0.514354,173.163,175.576,168.377,173.163,7.87339e+10,21.751,21.5048,21.0676
448,1,1,1.31,4,0.608779,218.874,218.483,218.874,237.481,1.83361e+11,22.7948,22.359,21.6892
449,1,1,0.47,2.84615,0.56,165.435,169.843,165.435,164.079,6.81112e+10,21.1722,20.8582,20.5786
450,1,1,0.71,1.04082,0.516325,265.631,264.28,265.631,283.504,1.96833e+11,20.333,19.8828,19.2846
451,1,1,0.640675,2.0303,0.563804,188.241,nan,nan,nan,1.03469e+11,19.6929,19.2562,18.6956
452,1,1,0.72,1.77778,0.556501,202.946,202.946,194.633,204.394,1.24507e+11,21.5169,21.2705,20.7425
453,1,1,0.65,1.85714,0.570772,194.517,196.395,191.205,194.517,1.12547e+11,21.3889,21.0771,20.6871
454,1,1,0.91,1.38095,0.55976,276.215,274.989,276.215,300.962,2.50684e+11,20.8209,20.3735,19.6855
455,1,1,1.31,4,0.608779,218.874,218.483,218.874,237.481,1.83361e+11,22.7948,22.359,21.6892
